ecosystems.y_IceCrevice.description, , , "Small crevice similar to a harbor in the ice. Calmer waters compared to the open ocean. Preferred habitat of the Ribbon Seal.", "Pequeña grieta similar a un puerto en el hielo. Aguas más tranquilas en comparación con el océano abierto. El hábitat preferido de la foca de listada."
ecosystems.z_OpenOcean.description, , , "Salmon range during summer seasonal shifts. Coldest region still considered open ocean.", "Refugio del salmón durante los cambios estacionales del verano. La región más fría sigue considerándose mar abierto."
ecosystems.DeepSea.description, , , "The darkest, deepest area of the ocean near the trenches that spread to create new ocean floor. Relatively unexplored by human presence.", "La zona más oscura y profunda del océano, cerca de las zanjas que se extienden para crear nuevos fondos oceánicos. Poco explorada por la actividad humana."
experiment.backToShip.tooltip, , , "Return to Helm Exterior", "Volver al Exterior del Timón"
experiment.env.none, , , "<color=yellow>No Environment Set</color>", "<color=yellow> Ningún Ambiente Definido</color>"
experiment.env.button.tooltip, , , "Select Environment", "Selecciona Ambiente"
experiment.critter.button.tooltip, , , "Select Organism", "Selecciona Organismo"
experiment.critter.button.multi.tooltip, , , "Select Organisms", "Selecciona Organismos"
experiment.run.button.tooltip, , , "Run Experiment", "Ejecutar Experimento"
experiment.waterStabilizer.button.tooltip, , , "Water Stabilizer", "Estabilizador de agua"
experiment.autoFeeder.button.tooltip, , , "Auto-Feeder", "Autoalimentador"
experiment.button.addOrganism, , , "Add Organisms", "Añadir organismos"
experiment.button.run, , , "Run Experiment", "Ejecutar Experimento"
experiment.button.addWater, , , "Add Water", "Añadir agua"
experiment.button.features, , , "Select Features", "Seleccionar características"
experiment.button.endExperiment, , , "End Experiment", "Finalizar Experimento"
experiment.button.addOrganisms, , , "Add Organisms", "Añadir organismos"
experiment.summary.noNewFacts, , , "You're more likely to discover new facts if you try different combinations of organisms and tank settings.", "Es más probable que descubras nuevos hechos si pruebas diferentes combinaciones de organismos y ajustes del tanque."
experiment.summary.noFacts, , , "It doesn't look like there was a relationship between these species. Keep trying with other species.", "Es más probable que se produzcan nuevas observaciones si colocas combinaciones nuevas de organismos juntos en el tanque."
experiment.summary.missedFacts, , , "If you're not careful, an organism will exhaust its food supply before you have a chance to observe it eating.", "Si no tienes cuidado, se acabará la comida de un organismo antes de que puedas observarlo comer."
experiment.summary.deadOrganisms, , , "Some organisms died as a result of the water settings. Make sure your organisms can survive before running your experiment.", "Algunos organismos murieron como consecuencia de los ajustes del agua. Asegúrate de que tus organismos pueden sobrevivir antes de realizar el experimento."
experiment.summary.singleOrganism, , , "New observations are more likely to occur if you place more than one type of organism into the tank.", "Es más probable que se produzcan nuevas observaciones si colocas más de un tipo de organismo en el tanque."
experiment.summary.deadMatter, , , "Non-living matter cannot be tested in isolation.", "La materia no viviente no se puede someter a pruebas de forma aislada."
experiment.summary.deadMatterPair, , , "Eating interactions can only occur if one of the organisms in the tank is living.", "Las interacciones alimentarias sólo pueden producirse si uno de los organismos del tanque está vivo."
experiment.summary.eatNeedsObserveFirst, , , "Eating interactions must be observed in the {nameof ObservationTank} before they can be measured.", "Las interacciones alimentarias deben observarse en el {nameof ObservationTank} antes de que puedan medirse."
experiment.summary.hadRemainingObservations, , , "New observations are more likely to occur if you're patient and wait for organisms to interact.", "Es más probable que se produzcan nuevas observaciones si eres paciente y esperas a que los organismos interactúen."
experiment.summary.parasiteNeedsObserveFirst, , , "Parasitic interactions must be observed in the {nameof ObservationTank} before they can be measured.", "Las interacciones parasitarias deben observarse en el {nameof ObservationTank} antes de que puedan medirse."
experiment.summary.noteHeader, , , "<b>Note:</b><margin-left=1.5em>\n{0}", "<b>Nota:</b><margin-left=1.5em>\n{0}"
experiment.summary.noInteractionHeader, , , "<b>No Interactions Discovered</b>\n\n<b>Note:</b><margin-left=1.5em>\n{0}", "<b>No se han detectado interacciones</b> <b>Nota:</b><margin-left=1,5em>\n{0}"
experiment.summary.alreadyObserved, , , "<b>No New Interactions Discovered</b>\n\n<b>Note:</b><margin-left=1.5em>\n{0}", "<b>No Hay Nuevas Interacciones Descubiertas</b>\n\n<b>Note:</b><margin-left=1.5em>\n{0}"
experiment.summary.header, , , "Experiment Results", "Resultados del Experimento"
experiment.summary.single.header, , , "Experiment Results\n<size=80%>{critter-name}{0}{/critter-name}", "Resultados Del Experimento\n<size=80%>{critter-name}{0}{/critter-name}"
experiment.summary.header.fail, , , "Experiment Inconclusive", "Experimento Inconcluso"
experiment.summary.header.redundant, , , "Experiment Unnecessary", "Experimento Innecesario"
experiment.summary.measure.repro, , , "Reproduction Rate Instructions\n- Turn on {nameof AutoFeeder}\n- Turn on {nameof WaterStabilizer}\n- Add one Organism Type", "Instrucciones sobre la Tasa de Reproducción- Activa el {nameof AutoFeeder}- Activa el {nameof WaterStabilizer}- Añade un Tipo de Organismo"
experiment.summary.measure.water, , , "Water Chemistry Instructions\n- Turn on {nameof AutoFeeder}\n- Turn off {nameof WaterStabilizer}\n- Add one Organism Type", "Instrucciones sobre la química del agua: - Activa el {nameof AutoFeeder} - Desactiva el {nameof WaterStabilizer} - Añade un tipo de organismo."
experiment.summary.measure.eat, , , "Eating Rate Instructions\n- Turn off {nameof AutoFeeder}\n- Turn on {nameof WaterStabilizer}\n- Add two Organism Types", "Instrucciones sobre la tasa de alimentación- Desactiva el {nameof AutoFeeder}- Activa el {nameof WaterStabilizer}- Añade dos tipos de organismos"
experiment.button.measure, , , "Analyze Data", "Analizar Datos"
experiment.button.addEcosystem.activeJob, , , "Active Job", "Trabajo Activo"
experiment.button.addOrganism.inEcosystem, , , "In Ecosystem", "En Ecosystema"
experiment.tank.observation, , , "Observation Tank", "Tanque de Observación"
experiment.tank.stress, , , "Stress Tank", "Tanque de Estrés"
experiment.tank.measurement, , , "Measurement Tank", "Tanque de Medidas"
experiment.button.enable, , , "OFF", "DESACTIVADO"
experiment.button.enabled, , , "ON", "ACTIVADO"
experiment.observation.newBehavior.header, , , "New Behavior Discovered!", "¡Nuevo Comportamiento Descubierto!"
experiment.measure.stabilizer.desc, , , "When ON, the tank keeps the same water chemistry and light conditions. Turn this OFF only if you want to see an organism's effect on its environment.", "Cuando está ACTIVADO, el tanque mantiene la misma química del agua y las mismas condiciones de luz. Desactívalo sólo si quieres ver el efecto de un organismo en su ambiente."
experiment.measure.stabilizer.name, , , "Tank Stabilizer", "Estabilizador del tanque"
experiment.measure.feeder.name, , , "Auto-Feeder", "Autoalimentador"
experiment.measure.feeder.desc, , , "When ON, all organisms get enough food without eating each other. Leave it ON to see how an organism reproduces. Turn this OFF only if you want to see the rate at which one species eats another.", "Cuando está ACTIVADO, todos los organismos obtienen suficiente alimento sin comerse unos a otros. Déjalo ACTIVADO para ver cómo se reproduce un organismo. DESACTIVALO sólo si quieres ver el ritmo al que una especie se come a otra."
experiment.measure.analyzing, , , "Analyzing tank configuration...", "Analizando la configuración del tanque..."
experiment.measure.unknownVar, , , "ERROR: Unable to isolate variable", "ERROR: No se puede aislar la variable"
experiment.measure.reproVar, , , "Isolated: Reproduction rates", "Aislado: Índices de reproducción"
experiment.measure.chemVar, , , "Isolated: Environmental interactions", "Aislado: Interacciones ambientales"
experiment.measure.eatVar, , , "Isolated: Eating/interaction rates", "Aislado: Tasas de alimentación/interacción"
words.eat, , , "eats", "se come"
words.isEatenBy, , , "is eaten by", "es cosumido por"
words.catch, , , "catches", "atrapa"
words.catch.disabled, , , "does not catch", "no atrapa"
words.isCaughtBy, , , "is caught by", "es capturado por"
words.isCaughtBy.disabled, , , "is not caught by", "no es capturado por"
words.stresses, , , "stresses", "estresa"
words.isStressedBy, , , "is stressed by", "está estresado por"
words.produce, , , "produces", "produce"
words.consume, , , "consumes", "consume"
words.reduce, , , "reduces", "reduce"
words.reproduce, , , "reproduces by", "se reproduce por"
words.reproduce.disabled, , , "stops reproducing", "deja de reproducirse"
words.death, , , "dies", "muere"
words.grow, , , "grows by", "crece"
words.whenStressed, , , "when stressed", "cuando se estresa"
words.flatGraph.label, , , "Stable", "Estable"
words.flatGraph.lower, , , "been stable", "se mantiene estable"
words.increaseGraph.label, , , "Increasing", "Aumenta"
words.increaseGraph.lower, , , "been increasing", "Ha estado aumentado"
words.decreaseGraph.label, , , "Decreasing", "Disminuyendo"
words.decreaseGraph.lower, , , "been decreasing", "Está disminuyendo"
words.cycleGraph.label, , , "Cycling", "En bicicleta"
words.cycleGraph.lower, , , "been cycling", "Ha estado en bicicleta"
words.stressed, , , "Stressed", "Estresado"
words.masculineNoun, , , "The", "El"
words.feminineNoun, , , "The", "La"
words.masculineNoun.plural, , , "The", "Los"
words.feminineNoun.plural, , , "The", "Las"
words.articles.of, , , "of", "de"
words.articles.by, , , "by", "por"
words.articles.por, , , "by", "por"
fact.whenStressed.label, , , "When Stressed", "Al estresarse"
fact.behavior.header, , , "Behavior Report", "Informe del Comportamiento"
fact.state.header, , , "Environmental Tolerance Report", "Informe de la Tolerancia Ambiental"
fact.population.header, , , "Population Report", "Informe de población"
fact.populationHistory.header, , , "Historical Population Report", "Informe Histórico de Población"
fact.waterChem.header, , , "Water Chemistry Report", "Informe de la Química del Agua"
fact.waterChemHistory.header, , , "Historical Water Chemistry Report", "Informe Histórico de la Química del Agua"
fact.visualModel.header, , , "Visual Model Report", "Reporte del Modelo Visual"
fact.descriptiveModel.header, , , "Descriptive Model Report", "Reporte del Modelo Descriptivo"
fact.predictionModel.header, , , "Predictive Model Report", "Reporte del Modelo Predictivo"
fact.interveneModel.header, , , "Intervention Model Report", "Reporte del Modelo de Intervención"
fact.encrypted.header, , , "Encrypted Data\n<alpha=#AA>{0}", "Datos encriptados\n<alpha=#AA>{0}"
fact.encrypted.description, , , "This information requires a {h}private key{/h} to decode.\n<margin-left=1.5em><alpha=#AA>{0}", "Esta información requiere una {h}clave privada{/h} para descifrarse.\n<margin-left=1,5em><alpha=#AA>{0}"
factFormat.eat, , , "{critter-name}{0}{/critter-name} eats {critter-name}{1}{/critter-name}.", "{critter-name}{0}{/critter-name} come {critter-name}{1}{/critter-name}."
factFormat.eat.rate, , , "{critter-name}{0}{/critter-name} eats {1} {critter-name}{2}{/critter-name}.", "{critter-name}{0}{/critter-name} come {1} de {critter-name}{2}{/critter-name}."
factFormat.eat.stressed, , , "{critter-name}{0}{/critter-name} eats {critter-name}{1}{/critter-name} when stressed.", "{critter-name}{0}{/critter-name} come {critter-name}{1}{/critter-name} cuando se estresa."
factFormat.eat.stressed.rate, , , "{critter-name}{0}{/critter-name} eats {1} {critter-name}{2}{/critter-name} when stressed.", "{critter-name}{0}{/critter-name} come {1} de {critter-name}{2}{/critter-name} cuando se estresa."
factFormat.catch, , , "{critter-name}{0}{/critter-name} catches {1} {critter-name}{2}{/critter-name}.", "{critter-name}{0}{/critter-name} atrapa {1} {critter-name}{2}{/critter-name}."
factFormat.catch.disabled, , , "{critter-name}{0}{/critter-name} does not catch {critter-name}{1}{/critter-name}.", "{critter-name}{0}{/critter-name} no atrapa {critter-name}{1}{/critter-name}."
factFormat.stresses, , , "{critter-name}{0}{/critter-name} stresses {critter-name}{1}{critter-name}.", "{critter-name}{0}{/critter-name} estresa {critter-name}{1}{critter-name}."
factFormat.stresses.rate, , , "{critter-name}{0}{/critter-name} stresses {1} {critter-name}{2}{critter-name}.", "{critter-name}{0}{/critter-name} estresa {1} {critter-name}{2}{critter-name}."
